agerange,age,browser,category,device,gender,language,latitude,longitude,nav,os,role,city,region,user,pageviewtime,date,item,navigation
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.519,20200619,Analyse de la glyc̩mie,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.5,20200619,Densit̩ min̩rale osseuse,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.561,20200619,Densit̩ min̩rale osseuse,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.445,20200619,D̩pistage des ITS,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.504,20200619,D̩pistage des ITS,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.465,20200619,Dosage du cholest̩rol sanguin,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.631,20200619,Dosage du cholest̩rol sanguin,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.583,20200619,D̩pistage du cancer colorectal,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.58,20200619,D̩pistage du cancer colorectal,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.58,20200619,Mammographie,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.562,20200619,Mammographie,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,1.455,20200619,Score de risque cardiaque,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,1.111,20200619,Test de Pap,tests
Middle,50,Chrome,,AndroidPhone,female,french,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,754.348,20200619,Vaccination contre la rub̩ole et la varicelle,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.672,20200619,Bone mineral density,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.568,20200619,Bone mineral density,tests
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,71.626,20200619,Diabetes Type 2,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.616,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.531,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.512,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.47,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.461,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.523,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.444,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.526,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.459,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.519,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.456,20200619,Sugar blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,2.739,20200619,Sugar blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.74,20200619,Bone mineral density,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.502,20200619,Bone mineral density,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.494,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.524,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.492,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.46,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.486,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.526,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.439,20200619,Mammograms,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.513,20200619,Mammograms,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.459,20200619,Pap test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.51,20200619,Pap test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.446,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,1.234,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.553,20200619,Rubella and Varicella immunity,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.875,20200619,Rubella and Varicella immunity,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.532,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.497,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,provider,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.601,20200619,Sugar blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,3.925,20200619,Sugar blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.597,20200619,Bone mineral density,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.513,20200619,Bone mineral density,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.589,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.511,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.567,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.48,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.551,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.472,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.487,20200619,Mammograms,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.504,20200619,Mammograms,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.514,20200619,Pap test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.554,20200619,Pap test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.627,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,1.149,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.626,20200619,Rubella and Varicella immunity,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.519,20200619,Rubella and Varicella immunity,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.545,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.449,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,3.518,20200619,Sugar blood test,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.663,20200619,Bone mineral density,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.465,20200619,Bone mineral density,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.617,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.45,20200619,Cholesterol blood test,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.568,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.464,20200619,Colorectal cancer screening,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.5,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.481,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.53,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.489,20200619,Pros or  Cons of tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.51,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.49,20200619,STI tests,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,0.557,20200619,Sugar blood test,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,20.463,20200619,Sugar blood test,tests
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,8.753,20200619,Sun Exposure,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,9.413,20200619,Heart risk score,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,115.45,20200619,Covid-19,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,1.927,20200619,Pap test,tests
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,86.854,20200619,Pros or  Cons of tests,tests
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,1.409,20200619,Rubella and Varicella immunity,tests
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,2.794,20200619,STI tests,tests
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,21.128,20200619,Sugar blood test,tests
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,41.345,20200619,Immunization,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,54.151,20200619,Covid-19,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,7.828,20200619,Sun Exposure,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,78.257,20200619,Covid-19,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,6.576,20200619,Lung,topics
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,17.171,20200619,Memory problems or  Dementia,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,19.59,20200619,Memory Problems,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,24.012,20200619,Nutrition,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,12.221,20200619,Physical Exam,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,60.364,20200619,Physical Exam,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,15.78,20200619,Physical Activity,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,152.574,20200619,Covid-19,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,17.636,20200619,Immunization,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,3.099,20200619,Falls,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,24.392,20200619,Sexual Organs,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,16.864,20200619,Sex,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,7.3,20200619,Bowel,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,19.846,20200619,Bone,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,79.556,20200619,Substance Abuse,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,3.008,20200619,Aorta,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,11.363,20200619,Liver,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,14.302,20200619,Pancreas,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,22.639,20200619,Stomach,body
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,13.489,20200619,Heart,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,4.776,20200619,Sun Exposure,topics
Middle,50,Chrome,,AndroidPhone,male,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,7.477,20200619,Heart,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,1.126,20200619,Vision,topics
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,126.09,20200619,"Vitamins, Minerals",topics
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,21.166,20200619,Memory Problems,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,14.306,20200619,Lungs,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,15.126,20200619,Sun Exposure,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,30.995,20200619,Physical Exam,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,153.3056487,20200619,Memory Problems,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,17.771,20200619,Memory Problems,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,25.308,20200619,Physical Activity,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,37.597,20200619,Covid-19,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,15.789,20200619,Immunization,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,6.846,20200619,Falls,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,15.134,20200619,Sexual Organs,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,6.044,20200619,Sun Exposure,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,12.186,20200619,Physical Exam,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,21.558,20200619,Sexual Organs,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,12.398,20200619,Physical Activity,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,8.447,20200619,Heart risk score,tests
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,1.343,20200619,Pap test,tests
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,15.313,20200619,Immunization,body
Young,34,Safari,,Mac,female,english,,,,MacOS,patient,Ottawa,Ontario,7c3ec481-c109-4ca5-9755-aa7983a5aea5,142.594,20200619,Pros or  Cons of tests,tests
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,4.184,20200619,Falls,body
Young,34,Safari,,iPhone,female,english,,,,iOS,patient,Ottawa,Ontario,,21.44,20200619,Covid-19,body
Middle,50,Chrome,,AndroidPhone,female,english,,,,AndroidOS,patient,Ottawa,Ontario,41f5328a-7617-41bc-9610-8c011426f50b,13.917,20200619,Sexual Organs,body
