age,browser,city,date,device,gender,item,language,navigation,os,pageviewtime,region,role,user
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Planification familiale","french","topics","AndroidOS",1.472,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Poumon","french","topics","AndroidOS",1.751,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Santé des os","french","topics","AndroidOS",2.513,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Troubles de la mémoire or démence","french","topics","AndroidOS",1.983,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Toxicomanie","french","topics","AndroidOS",1.584,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Vaccination","french","topics","AndroidOS",1.608,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Vision","french","topics","AndroidOS",1.52,"Ontario","provider",""
"all ages","Chrome","Ottawa","20200813","AndroidPhone","female","Vitamines, minéraux","french","topics","AndroidOS","","Ontario","provider",""
"60","Chrome","Ottawa","20200813","Mac","male","Pros or  Cons of tests","english","tests","MacOS",15.907,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"60","Chrome","Ottawa","20200813","Mac","male","Bone mineral density","english","tests","MacOS",21.922,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"60","Chrome","Ottawa","20200813","Mac","female","Cholesterol blood test","english","tests","MacOS",36.662,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"65","Chrome","Ottawa","20200813","Mac","female","Colorectal cancer screening","english","tests","MacOS",27.396,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"65","Chrome","Ottawa","20200813","Mac","female","Low dose CT scan","english","tests","MacOS",1.02,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"65","Chrome","Ottawa","20200813","Mac","female","Heart risk score","english","tests","MacOS",64.355,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"65","Chrome","Ottawa","20200813","Mac","female","STI tests","english","tests","MacOS",1.874,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"65","Chrome","Ottawa","20200813","Mac","female","Pap test","english","tests","MacOS",1.934,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"65","Chrome","Ottawa","20200813","Mac","female","Memory test","english","tests","MacOS",1.785,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"65","Chrome","Ottawa","20200813","Mac","female","Sugar blood test","english","tests","MacOS",3.496,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Mammograms","english","tests","MacOS",18.063,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Rubella and Varicella immunity","english","tests","MacOS",58.657,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","COVID-19","english","topics","MacOS",7.111,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Be active","english","topics","MacOS",1.799,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Bone health","english","topics","MacOS",2.404,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Colorectal Cancer or Bowel Cancer","english","topics","MacOS",1.647,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Diabetes Type 2","english","topics","MacOS",2.161,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Heart disease","english","topics","MacOS",1.84,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Immunization","english","topics","MacOS",2.153,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Lung","english","topics","MacOS",1.43,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Memory problems or  Dementia","english","topics","MacOS",3.528,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Nutrition","english","topics","MacOS",7.304,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Physical Exam","english","topics","MacOS",2.748,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Sex & Prostate","english","topics","MacOS",2.684,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Substance Abuse","english","topics","MacOS",2.876,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Sun Exposure","english","topics","MacOS",2.091,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Vision","english","topics","MacOS",3.043,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Vitamins, Minerals","english","topics","MacOS",5.979,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Covid-19","english","body","MacOS",3.037,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Memory Problems","english","body","MacOS",4.475,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","male","Falls","english","body","MacOS",75.105,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Bone","english","body","MacOS",16.955,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Bone","english","body","MacOS",23.659,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Sun Exposure","english","body","MacOS",6.59,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Physical Exam","english","body","MacOS",6.79,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Uterus","english","body","MacOS",4.499,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Ovary","english","body","MacOS",3.279,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Uterus","english","body","MacOS",2.507,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"18","Chrome","Ottawa","20200813","Mac","female","Bowel","english","body","MacOS",10.831,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"48","Chrome","Ottawa","20200813","Mac","female","Bone","english","body","MacOS",36.805,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"48","Chrome","Ottawa","20200813","Mac","female","Bone","english","body","MacOS",418.884,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"48","Chrome","Ottawa","20200813","Mac","female","Covid-19","english","body","MacOS",3.974,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"48","Chrome","Ottawa","20200813","Mac","female","Lungs","english","body","MacOS",5.205,"Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"48","Chrome","Ottawa","20200813","Mac","female","Breast","english","body","MacOS","","Ontario","patient","45b1d083-be24-4cc9-8c97-a24139caa80b"
"23","Safari","Ottawa","20200813","iPad","male","Activité sexuelle et Prostate","french","topics","iOS",345.485,"Ontario","provider","0b72ccf5-3e2c-460c-b107-4eb27388bc36"
"23","Chrome","Ottawa","20200813","WindowsPC","female","Planification familiale","french","topics","Windows",71.119,"Ontario","provider","0b72ccf5-3e2c-460c-b107-4eb27388bc36"
"23","Chrome","Ottawa","20200813","WindowsPC","female","Toxicomanie","french","topics","Windows","","Ontario","provider","0b72ccf5-3e2c-460c-b107-4eb27388bc36"
"23","Safari","Ottawa","20200813","iPad","male","Toxicomanie","french","topics","iOS",2.87,"Ontario","provider","0b72ccf5-3e2c-460c-b107-4eb27388bc36"
"23","Safari","Ottawa","20200813","iPad","male","Activité sexuelle et Prostate","french","topics","iOS",2.727,"Ontario","provider","0b72ccf5-3e2c-460c-b107-4eb27388bc36"
"23","Safari","Ottawa","20200813","iPad","male","Vaccination","french","topics","iOS",4.701,"Ontario","provider","0b72ccf5-3e2c-460c-b107-4eb27388bc36"
"23","Safari","Ottawa","20200813","iPad","male","Toxicomanie","french","topics","iOS","","Ontario","provider","0b72ccf5-3e2c-460c-b107-4eb27388bc36"
"34","Safari","Ottawa","20200813","iPhone","female","Activité sexuelle","french","topics","iOS","","Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","female","Activité sexuelle","french","topics","MacOS",19.013,"Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","female","Alimentation","french","topics","MacOS",16.561,"Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","female","Examen physique","french","topics","MacOS",9.156,"Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","female","Poumon","french","topics","MacOS",14.306,"Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","female","Toxicomanie","french","topics","MacOS",14.384,"Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","female","Planification familiale","french","topics","MacOS","","Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","male","Activité sexuelle et Prostate","french","topics","MacOS",10.842,"Ontario","provider",""
"all ages","Safari","Ottawa","20200813","Mac","male","Poumon","french","topics","MacOS","","Ontario","provider",""
"18","Chrome","Ottawa","20200813","WindowsPC","female","COVID-19","english","topics","Windows","","Ontario","patient","e5612fb0-1c9d-4b63-94f0-86a4bfa033d9"
"25","Safari","Ottawa","20200813","iPhone","male","Covid-19","english","body","iOS",3.785,"Ontario","patient",""
"25","Safari","Ottawa","20200813","iPhone","male","Immunization","english","body","iOS",2.681,"Ontario","patient",""
"25","Safari","Ottawa","20200813","iPhone","male","Physical Exam","english","body","iOS",2.548,"Ontario","patient",""
"25","Safari","Ottawa","20200813","iPhone","male","Sexual Organs","english","body","iOS",2.492,"Ontario","patient",""
"25","Safari","Ottawa","20200813","iPhone","male","Falls","english","body","iOS",2.303,"Ontario","patient",""
"25","Safari","Ottawa","20200813","iPhone","male","Sun Exposure","english","body","iOS",3.257,"Ontario","patient",""
"25","Safari","Ottawa","20200813","iPhone","male","Bone","english","body","iOS",521.661,"Ontario","patient",""
"40","Safari","Ottawa","20200813","iPhone","male","COVID-19","english","topics","iOS",244.736,"Ontario","patient",""
"40","Safari","Ottawa","20200813","iPhone","male","Nutrition","english","topics","iOS","","Ontario","patient",""
"65","Chrome","Ottawa","20200815","Mac","female","Be active","english","topics","MacOS",65.616,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","female","Falls in the elderly","english","topics","MacOS",3.069,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","female","Heart disease","english","topics","MacOS",82.066,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","female","Physical Exam","english","topics","MacOS",12.762,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","female","Sex","english","topics","MacOS",1.006,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","female","Sex","english","topics","MacOS",15.472,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","female","Vision","english","topics","MacOS",3.089,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","female","Vitamins, Minerals","english","topics","MacOS",12470.26,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","male","Vitamins, Minerals","english","topics","MacOS",16.387,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","male","Vitamins, Minerals","english","topics","MacOS",16.846,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","male","Substance Abuse","english","topics","MacOS",10.365,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","male","Lung","english","topics","MacOS",61.177,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","male","Falls in the elderly","english","topics","MacOS",31.443,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","male","Sex & Prostate","english","topics","MacOS",21.149,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200815","Mac","male","Sex & Prostate","english","topics","MacOS","","Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200816","Mac","male","Aorta: the body's main blood vessel","english","topics","MacOS","","Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200816","Mac","female","Breast","english","body","MacOS",2.093,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200816","Mac","female","Breast","english","body","MacOS","","Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"48","Chrome","Ottawa","20200817","Mac","male","Pancreas","english","body","MacOS",8.341,"Ontario","patient","e7853832-889c-4400-b99e-221ff20a451d"
"48","Chrome","Ottawa","20200817","Mac","male","Covid-19","english","body","MacOS","","Ontario","patient","e7853832-889c-4400-b99e-221ff20a451d"
"48","Chrome","Ottawa","20200817","Mac","male","Covid-19","english","body","MacOS","","Ontario","patient","e7853832-889c-4400-b99e-221ff20a451d"
"48","Chrome","Ottawa","20200817","Mac","female","Covid-19","english","body","MacOS","","Ontario","patient","e7853832-889c-4400-b99e-221ff20a451d"
"65","Chrome","Ottawa","20200818","Mac","female","Aorta: the body's main blood vessel","english","topics","MacOS",170891.928,"Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"65","Chrome","Ottawa","20200818","Mac","female","Breast","english","body","MacOS","","Ontario","patient","5d3c6b14-e510-4b8a-9936-194828afdb5e"
"46","Chrome","Ottawa","20200818","WindowsPC","male","Memory Problems","english","body","Windows",7.713,"Ontario","patient","38af1577-1be0-4c22-8a5d-b2c097b14ce7"
"46","Chrome","Ottawa","20200818","WindowsPC","male","Physical Exam","english","body","Windows",11.622,"Ontario","patient","38af1577-1be0-4c22-8a5d-b2c097b14ce7"
"46","Chrome","Ottawa","20200818","WindowsPC","male","Sun Exposure","english","body","Windows","","Ontario","patient","38af1577-1be0-4c22-8a5d-b2c097b14ce7"
"48","Chrome","Ottawa","20200819","Mac","female","Heart","english","body","MacOS",10.522,"Ontario","patient","e7853832-889c-4400-b99e-221ff20a451d"
"48","Chrome","Ottawa","20200819","Mac","female","Heart","english","body","MacOS",29.096,"Ontario","patient","e7853832-889c-4400-b99e-221ff20a451d"
